"ID","PID","Title","Keywords"
"hhhr9/10-7b","hhhr9/10-7","Sinussatz",""
"hhhr9/10-7c","hhhr9/10-7","Sinus und Kosinus und Tangens in rechtwinkligen Dreiecken verwenden","Use_relation_between_trig_ratios_and_sides_of_right_triangle"
"hhhr9/10-7d","hhhr9/10-7","Bestimmen von Längen und Winkeln in nicht rechtwinkligen Dreiecken",""
"hhhr9/10-7e","hhhr9/10-7","Bestimmen von Sinus- und Kosinuswerten im Einheitskreis",""
"hhhr9/10-8","hhhr9/10","9/10-8 Statistik und Wahrscheinlichkeit",""
"hhhr9/10-8a","hhhr9/10-8","Statistik","Statistics"
"hhhr9/10-8b","hhhr9/10-8","Wahrscheinlichkeit","Probability"
"hhhr9/10-8c","hhhr9/10-8","die Wahrscheinlichkeit im bekannten Zusammenhang berechnen","Calculate_probability_in_familiar_context"
"hhhr9/10-8d","hhhr9/10-8","die Wahrscheinlichkeit eines verknüpften Ereignis berechnen (nur R)","Calculate_probability_of_compound_event"
"hhhr9/10-8e","hhhr9/10-8","Gewinnen und Aufbereiten und Auswerten statistischer Daten und Erhebungen (nur R)",""
"","","",""
"","","",""
"hhgy","hh","Gymnasium 8-stufig",""
"",""," ",""
"hhgy5/6","hhgy","Jahrgangsstufe 5/6",""
"hhgy5/6-1","hhgy5/6","5/6-1 Natürliche Zahlen – groß und klein",""
"hhgy5/6-1a","hhgy5/6-1","Potenz","Power"
"hhgy5/6-1b","hhgy5/6-1","natürliche Zahl","Natural_number"
"hhgy5/6-1c","hhgy5/6-1","Variable","Variable"
"hhgy5/6-1d","hhgy5/6-1","Potenzen und Wurzeln von Zahlen berechnen","Calculate_with_powers_roots_numbers_in_standard_form"
"hhgy5/6-1e","hhgy5/6-1","im Kopf rechnen","Calculate_mentally"
"hhgy5/6-1f","hhgy5/6-1","auf eine aussagekräftigen Zahl runden","Estimate_by_rouding_to_one_significant_figure"
"hhgy5/6-1g","hhgy5/6-1","kennen Eigenschaften natürlicher Zahlen",""
"hhgy5/6-2","hhgy5/6","5/6-2 Figuren und Körper – Herstellen und Messen und Strukturieren",""
"hhgy5/6-2a","hhgy5/6-2","Winkel","Angle_fig"
"hhgy5/6-2b","hhgy5/6-2","Viereck","Quadrilateral"
"hhgy5/6-2c","hhgy5/6-2","Würfel","Cube"
"hhgy5/6-2d","hhgy5/6-2","Quader","Right_parallelepiped"
"hhgy5/6-2e","hhgy5/6-2","geometrisches Vokabular verwenden","Use_geometric_vocabulary"
"hhgy5/6-2f","hhgy5/6-2","einen Winkel gegebener Größe konstruieren (mit Hilfe eines Winkelmessers)","Construct_angle_with_given_measure_with_protractor"
"hhgy5/6-2g","hhgy5/6-2","Wissen wie man einen Winkelmesser verwendet","Use_protractor"
"hhgy5/6-2h","hhgy5/6-2","wissen und was ein Viereck ist","Know_quadrilateral"
"hhgy5/6-2i","hhgy5/6-2","die Eigenschaften eines Vierecks kennen","Know_properties_of_quadrilaterals"
"hhgy5/6-2j","hhgy5/6-2","die Eigenschaften von Vierecken verwenden","Use_properties_of_quadrilaterals"
"hhgy5/6-2k","hhgy5/6-2","das Netz eines Würfels interpretieren","Interpret_net_of_cube"
"hhgy5/6-2l","hhgy5/6-2","schätzen","Estimate_measure"
"hhgy5/6-2m","hhgy5/6-2","Propädeutik von Brüchen",""
"hhgy5/6-2n","hhgy5/6-2","haben Grundvorstellungen von Länge und Flächeninhalt und Volumen",""
"hhgy5/6-o","hhgy5/6-2","einfache geometrische Gebilde in verschiedenen Lagebeziehungen darstellen",""
"hhgy5/6-3","hhgy5/6","5/6-3 „Weißt du und wie viel Sternlein stehen ...?“ – Beschreibende Statistik",""
"hhgy5/6-3a","hhgy5/6-3","Daten","Data"
"hhgy5/6-3b","hhgy5/6-3","absolute Häufigkeit","Absolute_frequency"
"hhgy5/6-3c","hhgy5/6-3","relative Häufigkeit","Relative_frequency"
"hhgy5/6-3d","hhgy5/6-3","Daten analysieren","Analyze_data"
"hhgy5/6-3e","hhgy5/6-3","grafische Darstellung von Daten verwenden","Use_graphical_display_of_data"
"hhgy5/6-3f","hhgy5/6-3","Daten (graphisch) darstellen","Represent_data"
"hhgy5/6-3g","hhgy5/6-3","Daten in einem Diagramm darstellen","Represent_data_in_a_diagram"
"hhgy5/6-3h","hhgy5/6-3","ein Tabellenkalkulationsprogramm zur Darstellung von Daten verwenden","Use_spreadsheet_to_represent_data"
"hhgy5/6-3i","hhgy5/6-3","den Median einer Datenreihe interpretieren","Interpret_median_of_statistical_series"
"hhgy5/6-3j","hhgy5/6-3","die Bedeutung des Mittelwerts von diskreten Daten verstehen","Understand_mean_of_discrete_data"
"hhgy5/6-3k","hhgy5/6-3","das arithmetische Mittel einer Gruppe von Daten schätzen","Estimate_mean_of_data_set"
"hhgy5/6-3l","hhgy5/6-3","die relative Häufigkeit berechnen","Calculate_relative_frequency"
"hhgy5/6-4","hhgy5/6","5/6-4 Anteile und Prozente",""
"hhgy5/6-4a","hhgy5/6-4","mit Bruchzahlen rechnen","Calculate_on_fractions"
"hhgy5/6-4b","hhgy5/6-4","die Äuivalenz zwischen Brüchen und Dezimalzahlen und Prozenten verstehen","Understand_equivalence_between_fractions_decimals_percentages"
"hhgy5/6-4c","hhgy5/6-4","Dezimalzahlen anordnen","Sort_decimal_numbers"
"hhgy5/6-4d","hhgy5/6-4","positive oder negative Brüche mit Dezimalzahlen vergleichen","Compare_two_postive_or_negative_fractions_or_decimal_numbers"
"hhgy5/6-4e","hhgy5/6-4","den Umgang mit den Größen Zeit und Masse beherrschen",""
"hhgy5/6-4f","hhgy5/6-4","Die Bedeutung von 'Prozent' kennen","Know_meaning_of_percentage"
"hhgy5/6-4g","hhgy5/6-4","Prozentrechnen in einfachen Fällen verwenden","Use_percentage_in_simple_cases"
"hhgy5/6-4h","hhgy5/6-4","Prozente anwenden","Apply_percentage"
"hhgy5/6-4i","hhgy5/6-4","Verhältnisse durch einfache Brüche und Prozentzahlen beschreiben","Describe_proportions_by_simple_fractions_or_percentages"
"hhgy5/6-5","hhgy5/6","5/6-5 Messen und Berechnen – in der Ebene und im Raum",""
"hhgy5/6-5a","hhgy5/6-5","mit Bruchzahlen rechnen","Calculate_on_fractions"
"hhgy5/6-5b","hhgy5/6-5","die Formel für den Flächeninhalt eines Rechtecks verstehen","Understand_formula_of_area_of_rectangle"
"hhgy5/6-5c","hhgy5/6-5","den Flächeninhalt eines rechtwinkligen Dreiecks berechnen","Calculate_area_of_right_angled_triangle"
"hhgy5/6-5d","hhgy5/6-5","die exakten Einheiten verwenden","Use_units_in_calculations_of_magnitudes"
"hhgy5/6-5e","hhgy5/6-5","die Umrechnung von Masseeinheiten berechnen","Calculate_change_of_units_for_mass"
"hhgy5/6-5f","hhgy5/6-5","das Volumen eines Quaders berechnen",""
"hhgy5/6-5g","hhgy5/6-5","den Flächeninhalt eines Rechtecks berechnen",""
"hhgy5/6-6","hhgy5/6","5/6-6 Experimentieren mit dem Zufall",""
"hhgy5/6-6a","hhgy5/6-6","Wahrscheinlichkeit","Probability"
"hhgy5/6-6b","hhgy5/6-6","Laplace- Experimente","Laplace_rule"
"hhgy5/6-6c","hhgy5/6-6","die relative Häufigkeit berechnen","Calculate_relative_frequency"
"hhgy5/6-6d","hhgy5/6-6","die Wahrscheinlichkeit im bekannten Zusammenhang berechnen","Calculate_probability_in_familiar_context"
"hhgy5/6-6e","hhgy5/6-6","die Bedeutung des Mittelwerts von diskreten Daten verstehen","Understand_mean_of_discrete_data"
"hhgy5/6-6f","hhgy5/6-6","den Mittelwert von diskreten Daten verwenden","use_mean_to_solve_problems "
"","","",""
"hhgy7/8","hhgy","Jahrgangsstufe 7/8",""
"hhgy7/8-1","hhgy7/8","7/8-1 Über Null und unter Null",""
"hhgy7/8-1a","hhgy7/8-1","Variable","Variable"
"hhgy7/8-1b","hhgy7/8-1","Dezimalzahlen anordnen","Sort_decimal_numbers"
"hhgy7/8-1c","hhgy7/8-1","negative Zahlen (im Kontext) ordnen","ToOrder_negative_numbers_in_context"
"hhgy7/8-1d","hhgy7/8-1","positive oder negative Brüche mit Dezimalzahlen vergleichen","Compare_two_postive_or_negative_fractions_or_decimal_numbers"
"hhgy7/8-2","hhgy7/8","7/8-2 „Wetten und dass...!“ Wahrscheinlichkeiten und Erwartungswerte / „Welche Urne ist das?“ Erste Schritte in die schließende Statistik",""
"hhgy7/8-2a","hhgy7/8-2","Wahrscheinlichkeit","Probability"
"hhgy7/8-2b","hhgy7/8-2","Laplace- Experimente","Laplace_rule"
"hhgy7/8-2c","hhgy7/8-2","die Wahrscheinlichkeit eines verknüpften Ereignis berechnen","Calculate_probability_of_compound_event"
"hhgy7/8-2d","hhgy7/8-2","ein Baumdiagramm zur Berechnung verwenden","use_tree_diagrams_to_count"
"hhgy7/8-2e","hhgy7/8-2","Berechnung von Erwartungswerten",""
"hhgy7/8-2f","hhgy7/8-2","Bernoulliexperimente und -ketten",""
"hhgy7/8-2g","hhgy7/8-2","Summen- und Produktregel der Wahrscheinlichkeitsrechnung verwenden",""
"hhgy7/8-3","hhgy7/8","7/8-3 Grundlegendes für Funktionen",""
"hhgy7/8-3a","hhgy7/8-3","Funktion","Function"
"hhgy7/8-3b","hhgy7/8-3","Wertetabelle","Table_of_values"
"hhgy7/8-3c","hhgy7/8-3","Graph","Plots"
"hhgy7/8-3d","hhgy7/8-3","eine Wertetabelle zeichnen","plot_a_function_table"
"hhgy7/8-3e","hhgy7/8-3","einen Graphen als Funktion interpretieren","interpret_a_plot_as_a_function"
"hhgy7/8-3f","hhgy7/8-3","die grafische Charakteristik der Proportionalität verwenden","Use_graphical_characterization_of_proportionality"
"hhgy7/8-3g","hhgy7/8-3","den Dreisatz verwenden","Use_rule_of_three"
"hhgy7/8-3h","hhgy7/8-3","Maßstäbe von Diagrammen sinnvoll wählen",""
"hhgy7/8-3i","hhgy7/8-3","kennen Grundbegriffe von Funktionen: Definitionsmenge und Wertebereich und Argument und Funktionswert und Zuweisungsvorschrift",""
"hhgy7/8-4","hhgy7/8","7/8-4 Gestalt und Figur: Gleichheit und Berechnung",""
"hhgy7/8-4a","hhgy7/8-4","kongruent","Congruent"
"hhgy7/8-4b","hhgy7/8-4","Gerade","Straight_Line"
"hhgy7/8-4c","hhgy7/8-4","Winkel","Angle_fig"
"hhgy7/8-4d","hhgy7/8-4","Trapez","Trapezoid"
"hhgy7/8-4e","hhgy7/8-4","Quader","Right_parallelepiped"
"hhgy7/8-4f","hhgy7/8-4","Gerades Prisma","Right-Prism"
"hhgy7/8-4g","hhgy7/8-4","Zylinder","Cylinder"
"hhgy7/8-4h","hhgy7/8-4","Kongruenz verstehen","Understand_congruence"
"hhgy7/8-4i","hhgy7/8-4","Kongruenz verwenden","Use_congruence"
"hhgy7/8-4j","hhgy7/8-4","einen Winkel gegebener Größe konstruieren (mit Hilfe eines Winkelmessers)","Construct_angle_with_given_measure_with_protractor"
"hhgy7/8-4k","hhgy7/8-4","einen Winkel übertragen","Transfer_an_angle"
"hhgy7/8-4l","hhgy7/8-4","die Winkelhalbierende kennen","Know_angle_bisector"
"hhgy7/8-4m","hhgy7/8-4","die Definition der Winkelhalbierenden kennen","Know_angle_bisector_definition"
"hhgy7/8-4n","hhgy7/8-4","den Flächeninhalt eines Dreieck berechnen","Calculate_area_of_triangle"
"hhgy7/8-4o","hhgy7/8-4","wissen und wie die Fläche eines Rechtecks berechnet wird","Know_area_of_rectangle"
"hhgy7/8-4p","hhgy7/8-4","den Flächeninhalt eines Kreises berechnen","Calculate_area_of_disc_with_given_radius"
"hhgy7/8-4q","hhgy7/8-4","die Formel für den Kreisumfang verwenden","Use_formula_circle_length"
"hhgy7/8-4r","hhgy7/8-4","das Volumen eines geraden Prismas berechnen","Calculate_volume_of_right_prism"
"hhgy7/8-4s","hhgy7/8-4","das Voumen eines Zylinders berechnen","Calculate_volume_of_revolution_cylinder"
"hhgy7/8-4t","hhgy7/8-4","die Oberfläche eines Zylinders berechnen","Calculate_areas_of_cylinder"
"hhgy7/8-4u","hhgy7/8-4","Prozentrechnen in einfachen Fällen verwenden","Use_percentage_in_simple_cases"
"hhgy7/8-4v","hhgy7/8-4","Prozente anwenden","Apply_percentage"
"hhgy7/8-4w","hhgy7/8-4","den Dreisatz verwenden","Use_rule_of_three"
"hhgy7/8-5","hhgy7/8","7/8-5 Linearisierbare Prozesse",""
"hhgy7/8-5a","hhgy7/8-5","Gleichungen","Equations"
"hhgy7/8-5b","hhgy7/8-5","lineare Gleichung","Linear_Equation"
"hhgy7/8-5c","hhgy7/8-5","Gleichungssystem","System_of_equations"
"hhgy7/8-5d","hhgy7/8-5","Terme berechnen","Evaluate_algebraic_formula"
"hhgy7/8-5e","hhgy7/8-5","einen algebraischen Term ausmultiplizieren","Expand_algebraic_expression"
"hhgy7/8-5f","hhgy7/8-5","die binomischen Formeln zur Lösung von Gleichungen verwenden","Use_binomial_identities_in_solving_equation"
"hhgy7/8-5g","hhgy7/8-5","Gleichungen verändern","Manipulate_equations"
"hhgy7/8-5h","hhgy7/8-5","lineare Gleichungen mit ganzzahligen Koeffizienten lösen","Solve_linear_equation_with_whole_number_coefficients"
"hhgy7/8-5i","hhgy7/8-5","ein Gleichungssystem mit zwei linearen Gleichungen und zwei Unbekannten lösen","Solve_system_of_two_linear_equations_with_two_unknowns"
"hhgy7/8-5j","hhgy7/8-5","Schnittpunktsbestimmung zweier Graphen",""
"hhgy7/8-5k","hhgy7/8-5","einen algebraischen Term ausklammern",""
"hhgy7/8-5l","hhgy7/8-5","Gleichungen lösen",""
"hhgy7/8-6","hhgy7/8","7/8-6 Erzeugen und Konstruieren und Zerlegen und Berechnen",""
"hhgy7/8-6a","hhgy7/8-6","Dreieck","Triangle"
"hhgy7/8-6b","hhgy7/8-6","dynamische Geometrie-Software","Dynamic_interactive_geometry_environments"
"hhgy7/8-6c","hhgy7/8-6","Konstruieren eines Dreiecks","Construct_triangle"
"hhgy7/8-6d","hhgy7/8-6","die Definition der Höhe kennen","Know_height_definition"
"hhgy7/8-6e","hhgy7/8-6","die Definition der Höhe in einem Dreieck verwenden","Use_height_definition"
"hhgy7/8-6f","hhgy7/8-6","wissen und was eine Mittelsenkrechte ist","Know_perpendicular_bisector"
"hhgy7/8-6g","hhgy7/8-6","die Mittelsenkrechte einer Strecke konstruieren","Construct_perpendicular_bisector"
"hhgy7/8-6h","hhgy7/8-6","den Umkreis von einfachen Figuren finden","Calculate_perimeter"
"hhgy7/8-6i","hhgy7/8-6","die Definition der Winkelhalbierenden kennen","Know_angle_bisector_definition"
"hhgy7/8-6j","hhgy7/8-6","den Inkreis eines Dreiecks konstruieren","Construct_inscribed_circle_in_triangle "
"hhgy7/8-6k","hhgy7/8-6","den Schnittpunkt der 3 Winkelhalbierenden (Inkreismittelpunkt) kennen","Know_intersection_of_three_angle_bisectors_in_triangle"
"hhgy7/8-6l","hhgy7/8-6","die Definition der Seitenhalbierenden in einem Dreieck verwenden","Use_definition_of_median_in_triangle"
"hhgy7/8-6m","hhgy7/8-6","den Satz des Thales kennen","Know_Thales_Circle_theorem"
"hhgy7/8-6n","hhgy7/8-6","den Satz des Pythagoras verstehen","Understand_Pythagoras_theorem "
"hhgy7/8-6o","hhgy7/8-6","den Strahlensatz verwenden","Use_proportionality_of_sidelengths_of_triangles_in_particular_configuration"
"hhgy7/8-6p","hhgy7/8-6","Potenzen und Wurzeln von Zahlen berechnen","Calculate_with_powers_roots_numbers_in_standard_form"
"hhgy7/8-6q","hhgy7/8-6","etwas mit dynamischen Abbilungen veranschaulichen","Visualise_dynamic_images"
"","","",""
"hhgy9/10","hhgy","Jahrgangsstufe 9/10",""
"hhgy9/10-1","hhgy9/10","9/10-1 Über die linearen Funktionen hinaus",""
"hhgy9/10-1a","hhgy9/10-1","Kompetenzen zu Funktionen","FunctionsCompetency "
"hhgy9/10-1b","hhgy9/10-1","Graphen skizzieren","Sketch_graph"
"hhgy9/10-1c","hhgy9/10-1","Funktion","Function"
"hhgy9/10-1d","hhgy9/10-1","Hyperbelfunktion","Hyperbolic_function"
"hhgy9/10-1e","hhgy9/10-1","quadratische Funktion","Quadratic_function"
"hhgy9/10-1f","hhgy9/10-1","Quadratische Gleichung","Quadratic_Equation"
"hhgy9/10-1g","hhgy9/10-1","Potenzfunktionen",""
"hhgy9/10-1h","hhgy9/10-1","Wurzelfunktionen",""
"hhgy9/10-1i","hhgy9/10-1","gleichzeitig eine lineare und eine quadratische Gleichung lösen","Solve_simultaneous_equations_one_linear_the_other_quadratic "
"hhgy9/10-1j","hhgy9/10-1","einen Graphen entwerfen","Design_a_graph"
"hhgy9/10-1k","hhgy9/10-1","einen Graphen qualitativ beschreiben","describe_qualitatively_real_world_plots "
"hhgy9/10-1l","hhgy9/10-1","einen Graphen interpretieren","Interpret_graph "
"hhgy9/10-1m","hhgy9/10-1","Quadratische Gleichungen lösen",""
"hhgy9/10-1n","hhgy9/10-1","Quadratische Gleichungen umformen",""
"hhgy9/10-1o","hhgy9/10-1","Benutze Taschenrecher","Use_calculators "
"hhgy9/10-1p","hhgy9/10-1","genaue mathematische Grafiken von Hand oder mit dem Computer erstellen","Create_accurate_mathematical_diagrams_on_paper_and_on_screen"
"hhgy9/10-1q","hhgy9/10-1","eine Tabellenkalkulation (mit einem Programm) erstellen","Create_a_sheet_in_a_spreadsheet"
"hhgy9/10-1r","hhgy9/10-1","Einen Graph mit den Daten aus einer Tabellenkalkulation erstellen","Create_a_graph_from_a_set_of_data_of_a_spread_sheet"
"hhgy9/10-2a","hhgy9/10","9/10-2 Lernen aus Erfahrung – Entscheidungen unter Unsicherheit",""
"hhgy9/10-2b","hhgy9/10-2","bedingte Wahrscheinlichkeit","Conditional_probability"
"hhgy9/10-2c","hhgy9/10-2","Wahrscheinlichkeit","Probability"
"hhgy9/10-2d","hhgy9/10-2","die Wahrscheinlichkeit eines verknüpften Ereignis berechnen","Calculate_probability_of_compound_event"
"hhgy9/10-2e","hhgy9/10-2","aus Zufallsexperimenten Schlussfolgerungen auf den zugrunde liegenden Zufallsprozess ziehen",""
"hhgy9/10-2f","hhgy9/10-2","bedingte Wahrscheinlichkeiten mithilfe von Baumdiagrammen und/oder Vierfeldertafeln berechnen",""
"hhgy9/10-2g","hhgy9/10-2","die Bayes-Regel anwenden",""
"hhgy9/10-3","hhgy9/10","9/10-3 Über die Alltagswelt hinaus: Reelle Zahlen",""
"hhgy9/10-3a","hhgy9/10-3","reelle Zahl","Real_number"
"hhgy9/10-3b","hhgy9/10-3","Heron-Verfahren","Heron_Method"
"hhgy9/10-3c","hhgy9/10-3","Potenzen und Wurzeln von Zahlen berechnen","Calculate_with_powers_roots_numbers_in_standard_form "
"hhgy9/10-3d","hhgy9/10-3","mit Quadratwurzeln rechnen","Calculate_with_square_roots"
"hhgy9/10-3e","hhgy9/10-3","das Ergebnis des Taschenrechners (kontextabhängig) interpretieren","Interpret_result_given_by_calculator_in_context "
"hhgy9/10-4","hhgy9/10","9/10-4 Trigonometrische Funktionen: Periodische Prozesse und Dreiecke",""
"hhgy9/10-4a","hhgy9/10-4","trigonometrische Funktion","Trigonometric_function"
"hhgy9/10-4b","hhgy9/10-4","trigonometrische Verhältnisse","Trigonometric_ratio"
"hhgy9/10-4c","hhgy9/10-4","Sinus","Sine"
"hhgy9/10-4d","hhgy9/10-4","Kosinus","Cosine"
"hhgy9/10-4e","hhgy9/10-4","Formel","Formula"
"hhgy9/10-4f","hhgy9/10-4","trigonometrische Verhältnisse berechnen","Calculate_trigonometric_ratio"
"hhgy9/10-4g","hhgy9/10-4","trigonometrische Funktionen graphisch darstellen","Plot_trigonometric_functions"
"hhgy9/10-4h","hhgy9/10-4","Sinus und Kosinus und Tangens in rechtwinkligen Dreiecken verwenden","Use_relation_between_trig_ratios_and_sides_of_right_triangle "
"hhgy9/10-4i","hhgy9/10-4","eine einfache Formel erstellen","Create_expression_with_letters "
"hhgy9/10-5","hhgy9/10","9/10-5 Wachstumsprozesse",""
"hhgy9/10-5a","hhgy9/10-5","Exponentialfunktion","Exponential_function"
"hhgy9/10-5b","hhgy9/10-5","Logarithmus Funktion","Logarithmic_function"
"hhgy9/10-5c","hhgy9/10-5","arbeiten mit der Zahl e",""
"hhgy9/10-5d","hhgy9/10-5","Zins- und Zinseszinsrechnung anwenden",""
"hhgy9/10-5e","hhgy9/10-5","kennen Rechengesetze für Exponential- und Logarithmenrechnung",""
"hhgy9/10-5f","hhgy9/10-5","den Logarithmus als Berechnungshilfe verwended",""
"hhgy9/10-6","hhgy9/10","9/10-6 Funktionen und Änderungsraten",""
"hhgy9/10-6a","hhgy9/10-6","Schnittpunkte mit der x undy- Achse","Intersections_with_the_axis"
"hhgy9/10-6b","hhgy9/10-6","bestimmen von (lokalen) Änderungsraten (graphisch und rechnerisch)",""
"hhgy9/10-6c","hhgy9/10-6","Ableitungen von Funktionen bestimmen",""
"hhgy9/10-6d","hhgy9/10-6","die Summen- und die Faktorregel anwenden",""
"hhgy9/10-6e","hhgy9/10-6","Elementare Optimierungsprobleme (graphisch und rechnerisch lösen)",""
"hhgy9/10-6f","hhgy9/10-6","Eigenschaften von Funktionsklassen (Verlauf des Graphen und Nullstellen und Randverhalten…) bestimmen",""
"","","",""
"hhgyo","hhgy","Gymnasiale Oberstufe",""
"hhgyov","hhgyo","Vorstufe",""
"hhgyov1","hhgyov","V1 - Von Daten zu Funktionen",""
"hhgyov1a","hhgyov1","Daten","Data"
"hhgyov1b","hhgyov1","statistische Daten","Statistical_data"
"hhgyov1c","hhgyov1","empirische Daten",""
"hhgyov1d","hhgyov1","deterministische Daten",""
"hhgyov1e","hhgyov1","zufällige Daten",""
"hhgyov1f","hhgyov1","diskrete Daten",""
"hhgyov1g","hhgyov1","kontinuierliche Daten",""
"hhgyov1h","hhgyov1","Funktionsklassen",""
"hhgyov1i","hhgyov1","Gleichungen","Equations"
"hhgyov1j","hhgyov1","Lineares Gleichungssystem","Linear_equations_system"
"hhgyov1k","hhgyov1","Schnittpunkte mit der x undy- Achse","Intersections_with_the_axis"
"hhgyov1l","hhgyov1","bestimmen von (lokalen) Änderungsraten (graphisch und rechnerisch)",""
"hhgyov1m","hhgyov1","Ableitungen von Funktionen bestimmen",""
"hhgyov1n","hhgyov1","die Summen- und die Faktorregel anwenden",""
"hhgyov1o","hhgyov1","Elementare Optimierungsprobleme (graphisch)",""
"hhgyov2","hhgyov","V2 - Graphen (Daten- und Beziehungsstrukturen und elementare Aspekte)",""
"hhgyov2a","hhgyov2","Funktion","Function"
"hhgyov2b","hhgyov2","Wertetabelle","Table_of_values"
"hhgyov2c","hhgyov2","Graph","Plots"
"hhgyov2d","hhgyov2","eine Wertetabelle zeichnen","plot_a_function_table"
"hhgyov2e","hhgyov2","einen Graphen als Funktion interpretieren","interpret_a_plot_as_a_function"
"hhgyov2f","hhgyov2","einen Graphen qualitativ beschreiben","describe_qualitatively_real_world_plots"
"hhgyov3","hhgyov","V3 - Iteration",""
"hhgyov3a","hhgyov3","lineares und exponentielles Wachstum als Beispiel für Iteration verstehen",""
"hhgyov4","hhgyov","V4 - Lineare Optimierung",""
"hhgyov4a","hhgyov4","Aufstellen einer Gleichung","Set_up_an_equation"
"hhgyov4b","hhgyov4","Funktionsgleichung","Formula_of_a_function"
"hhgyov4c","hhgyov4","lineare Ungleichung mit einer Variablen","Linear_inequation_with_one_variable"
"hhgyov4d","hhgyov4","eine Gleichung aufstellen","Set_up_an_equation_for_a_word_problem"
"hhgyov4e","hhgyov4","Aufstellen eines Systems linearer Ungleichungen und Veranschaulichung im Koordinatensystem",""
"hhgyov5","hhgyov","V5 - Geometrie",""
"hhgyov5a","hhgyov5","Geometrischer Ort","Locus"
"hhgyov5b","hhgyov5","Kreis","Circle"
"hhgyov5c","hhgyov5","Ellipse","Ellipse"
"hhgyov5d","hhgyov5","Parabel","Parabola"
"hhgyov5e","hhgyov5","Hyperbel",""
"hhgyov5f","hhgyov5","Tangente","Tangent"
"hhgyov5g","hhgyov5","Normale",""
"hhgyov5h","hhgyov5","Sekante","Secant"
"hhgyov5i","hhgyov5","Kugel","Sphere"
"hhgyov5j","hhgyov5","Paraboloid",""
"hhgyov5k","hhgyov5","Erkennen oder Identifizieren","Recognise_or_Identify"
"hhgyov6","hhgyov","V6 - Von der mittleren zur lokalen Änderung",""
"hhgyov6a","hhgyov6","Ableiten ganzrationaler Funktionen",""
"hhgyov6b","hhgyov6","bestimmen von (lokalen) Änderungsraten (graphisch und rechnerisch)",""
"hhgyov6c","hhgyov6","Ableitungen von Funktionen bestimmen",""
"hhgyov6d","hhgyov6","die Summen- und die Faktorregel anwenden",""
"hhgyov6e","hhgyov6","Elementare Optimierungsprobleme (graphisch und rechnerisch lösen)",""
"hhgyov6f","hhgyov6","geometrische Deutung der Zusammenhänge zwischen Fläche und Umfang bzw. Volumen und Oberfläche",""
"","","",""
"hhgyoe","hhgyo","Vorstufe Ergänzungskurs",""
"hhgyoe1","hhgyoe","E1 - Beschreibende Statistik",""
"hhgyoe1a","hhgyoe1","Datenanalyse","Data_analysis"
"hhgyoe1b","hhgyoe1","Wahrscheinlichkeitsverteilung","Probability_distribution"
"hhgyoe1c","hhgyoe1","Median einer statistischen Verteilung","Median-number"
"hhgyoe1d","hhgyoe1","geometrisches Mittel",""
"hhgyoe1e","hhgyoe1","gewichtetes Mittel",""
"hhgyoe1f","hhgyoe1","Modalwert",""
"hhgyoe1g","hhgyoe1","Boxplots",""
"hhgyoe1h","hhgyoe1","Kausalität",""
"hhgyoe1i","hhgyoe1","Die Begriffe Erwartungswert und Spannweite und mittlere quadratische Abweichung und Standardabweichung kennen",""
"hhgyoe1j","hhgyoe1","lineare Regression verstehen",""
"hhgyoe1k","hhgyoe1","Daten analysieren","Analyze_data "
"hhgyoe1l","hhgyoe1","was Korrelation bedeutet und verstehen","Understand_correlation "
"hhgyoe1m","hhgyoe1","ein arithmetisches Mittel interpretieren","Interpret_a_mean"
"hhgyoe1n","hhgyoe1","das arithmetische Mittel und die Standartabweichung interpretieren","interpret_mean_and_deviation "
"hhgyoe1o","hhgyoe1","zwei Verteilungen unter Berücksichtigung der Spannweite und des arith. Mittels und des Medians vergleichen","Compare_distributions"
"hhgyoe2","hhgyoe","E2 - Dynamische Systeme",""
"hhgyoe2a","hhgyoe2","Differenzenrechnung",""
"hhgyoe2b","hhgyoe2","Wachstum",""
"hhgyoe2c","hhgyoe2","mit Differenzengleichungen 1. Ordnung rechnen",""
"hhgyoe2d","hhgyoe2","mit Systemen von Differenzengleichungen rechnen",""
"hhgyoe2e","hhgyoe2","mit Differenzengleichungen 2. Ordnung rechnen",""
"","","",""
"hhgyog","hhgyo","Grundkurse",""
"hhgyog1","hhgyos","G1 - Von der Änderungsrate zum Bestand",""
"hhgyog1a","hhgyog1","verstehen den Hauptsatz der Differential- und Integralrechnung",""
"hhgyog1b","hhgyog1","Ableitungen von Funktionen bestimmen",""
"hhgyog1c","hhgyog1","die Summen- und die Faktorregel anwenden",""
"hhgyog1d","hhgyog1","beherrschen numerische Berechnung von Integralen",""
"hhgyog2","hhgyos","G2 - Matrizen und Vektoren als Datenspeicher",""
"hhgyog2a","hhgyog2","Vektor","Vector"
"hhgyog2b","hhgyog2","Matrix",""
"hhgyog2c","hhgyog2","Vektoraddition",""
"hhgyog2d","hhgyog2","Skalarprodukt",""
"hhgyog2e","hhgyog2","Iteration",""
"hhgyog2f","hhgyog2","Rekursion",""
"hhgyog2g","hhgyog2","Gaußsches Eliminationsverfahren",""
"hhgyog3","hhgyos","G3 - Der Zufall steht Modell",""
"hhgyog3a","hhgyog3","Random Walk",""
"hhgyog3b","hhgyog3","Bernoulli-Kette",""
"hhgyog3c","hhgyog3","Binomialverteilung",""
